phrase,total_occurrences,position_score,p_dem,p_rep,n_dem,n_rep,ngram_size
recommit rule,25,0.9999999814040004,0.0,0.005377500537750054,0,25,2
percent nation,25,0.3764178157768472,0.0016566576931041624,0.0036567003656700365,8,17,2
like know,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,2
exporter,25,-0.06444397350490638,0.002692068751294264,0.0023661002366100236,13,11,1
county human,25,0.9228669619491621,0.0002070822116380203,0.005162400516240052,1,24,2
exposures,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,1
life expectancy,25,-0.5706639524774907,0.003934562021122386,0.0010755001075500108,19,5,2
extract,25,-0.1816987891725129,0.0031062331745703043,0.0021510002151000217,15,10,1
ezell mr speaker,25,0.9999999814040004,0.0,0.005377500537750054,0,25,3
chair inquire,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,2
hiking,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,1
hispanic caucus,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
capitalized,25,0.7679077944506002,0.0006212466349140609,0.004732200473220047,3,22,1
require assignment additional,25,0.9228669619491621,0.0002070822116380203,0.005162400516240052,1,24,3
gentlemen,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,1
gentlewoman california ms,25,-0.42455631822675394,0.003727479809484365,0.001505700150570015,18,7,3
extending tax,25,-0.42455631822675394,0.003727479809484365,0.001505700150570015,18,7,2
republicans mr,25,-0.834318292464328,0.004762890867674467,0.00043020004302000433,23,2,2
aca premium tax,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,3
stellar,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,1
appreciate gentleman,25,0.21816270347045855,0.0020708221163802027,0.0032265003226500323,10,15,2
missionary,25,-0.5060057019224768,0.003934562021122386,0.001290600129060013,19,6,1
stomach,25,-0.1816987891725129,0.0031062331745703043,0.0021510002151000217,15,10,1
capital region,25,0.058946568276176226,0.0024849865396562435,0.002796300279630028,12,13,2
walkinshaw mr,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
walkinshaw mr speaker,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,3
bureau reclamation,25,0.2974098428471877,0.0018637399047421825,0.0034416003441600346,9,16,2
december 2024,25,0.6120175140915453,0.0010354110581901014,0.004302000430200043,5,20,2
act federal,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,2
children born,25,0.3764178157768472,0.0016566576931041624,0.0036567003656700365,8,17,2
authority congress,25,-0.5060057019224768,0.003934562021122386,0.001290600129060013,19,6,2
need continue,25,-0.19922245251131004,0.002899150962932284,0.0019359001935900194,14,9,2
builder,25,0.10216299528287394,0.002277904328018223,0.002796300279630028,11,13,1
need money,25,0.3764178157768472,0.0016566576931041624,0.0036567003656700365,8,17,2
blm administered,25,0.9999999814040004,0.0,0.005377500537750054,0,25,2
yard,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,1
lawn,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,1
leslie,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,1
someday,25,-0.1481442251218591,0.002899150962932284,0.0021510002151000217,14,10,1
elfreth mr,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
including president,25,-0.42455631822675394,0.003727479809484365,0.001505700150570015,18,7,2
deal pride rise,25,0.9999999814040004,0.0,0.005377500537750054,0,25,3
23 percent,25,0.058946568276176226,0.0024849865396562435,0.002796300279630028,12,13,2
state south,25,0.21816270347045855,0.0020708221163802027,0.0032265003226500323,10,15,2
mr courtney mr,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,3
wage growth,25,0.9999999806291672,0.0,0.005162400516240052,0,24,2
1930s,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,1
administered secretary,25,0.9999999814040004,0.0,0.005377500537750054,0,25,2
people different,25,-0.34335613163782575,0.003520397597846345,0.0017208001720800173,17,8,2
persecuted,25,0.21816270347045855,0.0020708221163802027,0.0032265003226500323,10,15,1
section 312,25,-0.6696566633598648,0.004348726444398426,0.0008604000860400087,21,4,2
trump issued,25,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
bribery,25,-0.834318292464328,0.004762890867674467,0.00043020004302000433,23,2,1
216,25,0.7679077944506002,0.0006212466349140609,0.004732200473220047,3,22,1
brigadier,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,1
brigadier general,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,2
brighter future,25,0.4551877033281937,0.001449575481466142,0.003871800387180039,7,18,2
trump told,25,-0.834318292464328,0.004762890867674467,0.00043020004302000433,23,2,2
legacy lives,25,0.058946568276176226,0.0024849865396562435,0.002796300279630028,12,13,2
represent exemplary,25,0.0,0.0,0.0,0,0,2
citizen year,25,0.2974098428471877,0.0018637399047421825,0.0034416003441600346,9,16,2
citizens country,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,2
complied,25,-0.1816987891725129,0.0031062331745703043,0.0021510002151000217,15,10,1
years worked,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,2
legislation bipartisan,25,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
upstate new york,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,3
people seen,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,2
mr bove,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
mr calvert mr,25,0.9999999814040004,0.0,0.005377500537750054,0,25,3
community organizations,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,2
zero emission,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,2
thousands children,25,-0.3163445811951355,0.002899150962932284,0.001505700150570015,14,7,2
alive today,25,-0.34335613163782575,0.003520397597846345,0.0017208001720800173,17,8,2
000 seniors,25,-0.834318292464328,0.004762890867674467,0.00043020004302000433,23,2,2
motions reconsider,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,2
people got,25,0.23541074192533734,0.0018637399047421825,0.00301140030114003,9,14,2
people ukraine,25,-0.5877054316379943,0.0041416442327604054,0.0010755001075500108,20,5,2
people use,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,2
people great,25,-0.1816987891725129,0.0031062331745703043,0.0021510002151000217,15,10,2
defense secretary,25,-0.10123937035419314,0.002899150962932284,0.0023661002366100236,14,11,2
defense spending,25,0.2974098428471877,0.0018637399047421825,0.0034416003441600346,9,16,2
deference,25,-0.42455631822675394,0.003727479809484365,0.001505700150570015,18,7,1
regarded,25,-0.024507147795655045,0.0024849865396562435,0.0023661002366100236,12,11,1
aisle join,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,2
related programs,25,0.21816270347045855,0.0020708221163802027,0.0032265003226500323,10,15,2
gentleman ohio mr,25,0.2974098428471877,0.0018637399047421825,0.0034416003441600346,9,16,3
republican voted,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,2
funding congress,25,-0.834318292464328,0.004762890867674467,0.00043020004302000433,23,2,2
funding cut,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
alters,25,0.058946568276176226,0.0024849865396562435,0.002796300279630028,12,13,1
bessent,25,-0.34335613163782575,0.003520397597846345,0.0017208001720800173,17,8,1
maryland mr,25,0.14905689426237537,0.0020708221163802027,0.002796300279630028,10,13,2
clear congress,25,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
support small businesses,25,0.01899134801087066,0.0024849865396562435,0.002581200258120026,12,12,3
rocklin,25,0.0,0.0,0.0,0,0,1
bera,25,-0.730391639854739,0.0041416442327604054,0.0006453000645300065,20,3,1
community years,25,0.2677202509622973,0.0018637399047421825,0.0032265003226500323,9,15,2
competence,25,0.23541074192533734,0.0018637399047421825,0.00301140030114003,9,14,1
greatest generation,25,0.6120175140915453,0.0010354110581901014,0.004302000430200043,5,20,2
greer,25,0.9228669619491621,0.0002070822116380203,0.005162400516240052,1,24,1
supreme court decision,25,-0.6249247421992916,0.003727479809484365,0.0008604000860400087,18,4,3
marble,25,-0.02102462265320505,0.002692068751294264,0.002581200258120026,13,12,1
80 million americans,25,-0.9170310376810566,0.004969973079312487,0.00021510002151000216,24,1,3
evasion,25,0.3764178157768472,0.0016566576931041624,0.0036567003656700365,8,17,1
supreme leader,25,0.6770854907267284,0.0008283288465520812,0.004302000430200043,4,20,2
sure americans,25,0.062418068696281956,0.002277904328018223,0.002581200258120026,11,12,2
commending,25,0.21816270347045855,0.0020708221163802027,0.0032265003226500323,10,15,1
country state,25,0.01899134797679204,0.002277904328018223,0.0023661002366100236,11,11,2
think things,25,0.35010833170830774,0.0016566576931041624,0.0034416003441600346,8,16,2
146,25,0.2974098428471877,0.0018637399047421825,0.0034416003441600346,9,16,1
caucus special order,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,3
professions,25,-0.1481442251218591,0.002899150962932284,0.0021510002151000217,14,10,1
proficiency,25,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,1
great respect,25,-0.7518605602027273,0.004555808656036446,0.0006453000645300065,22,3,2
income housing tax,25,0.9228669619491621,0.0002070822116380203,0.005162400516240052,1,24,3
remaining mr speaker,25,-0.1816987891725129,0.0031062331745703043,0.0021510002151000217,15,10,3
remediation,25,0.6900795671077866,0.0008283288465520812,0.004517100451710045,4,21,1
neutrality,25,0.13867531002293687,0.002277904328018223,0.00301140030114003,11,14,1
nevadans,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,1
reproductive healthcare,25,-0.9999999806840004,0.0051770552909505075,0.0,25,0,2
represent people,25,-0.26240400026222976,0.0033133153862083247,0.0019359001935900194,16,9,2
represented school ably,25,0.9999999814040004,0.0,0.005377500537750054,0,25,3
chairman mr,24,0.5957250570680372,0.0010354110581901014,0.004086900408690041,5,19,2
country republicans,24,-0.37510051261148347,0.0033133153862083247,0.001505700150570015,16,7,2
thompson california,24,-0.9999999798791671,0.004969973079312487,0.0,24,0,2
think think,24,0.10216299528287394,0.002277904328018223,0.002796300279630028,11,13,2
38 percent,24,0.5780042907801717,0.0010354110581901014,0.003871800387180039,5,18,2
general chapter,24,0.8390458222228601,0.0004141644232760406,0.004732200473220047,2,22,2
general public,24,0.23541074192533734,0.0018637399047421825,0.00301140030114003,9,14,2
representatives committee foreign,24,0.9999999806291672,0.0,0.005162400516240052,0,24,3
reintroduce,24,-0.7415712149485449,0.004348726444398426,0.0006453000645300065,21,3,1
incorporation,24,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,1
new construction,24,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,2
new era,24,0.6629541221026997,0.0008283288465520812,0.004086900408690041,4,19,2
ups,24,0.432237683010795,0.001449575481466142,0.0036567003656700365,7,17,1
devoted life,24,0.3214810154275356,0.0016566576931041624,0.0032265003226500323,8,15,2
future children,24,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
yes rule,24,0.5957250570680372,0.0010354110581901014,0.004086900408690041,5,19,2
1071,24,0.432237683010795,0.001449575481466142,0.0036567003656700365,7,17,1
congress let,24,-0.46347920930576914,0.003520397597846345,0.001290600129060013,17,6,2
mr downing mr,24,0.8390458222228601,0.0004141644232760406,0.004732200473220047,2,22,3
cuts people,24,-0.9135795657415438,0.004762890867674467,0.00021510002151000216,23,1,2
related agencies subcommittee,24,0.01899134801087066,0.0024849865396562435,0.002581200258120026,12,12,3
related services,24,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,2
didn stop,24,-0.37510051261148347,0.0033133153862083247,0.001505700150570015,16,7,2
commended,24,0.35010833170830774,0.0016566576931041624,0.0034416003441600346,8,16,1
allocate,24,-0.1481442251218591,0.002899150962932284,0.0021510002151000217,14,10,1
detained ice,24,-0.9135795657415438,0.004762890867674467,0.00021510002151000216,23,1,2
year millions dollars,24,0.919648086136646,0.0002070822116380203,0.004947300494730049,1,23,3
year ndaa,24,0.5957250570680372,0.0010354110581901014,0.004086900408690041,5,19,2
thing mr speaker,24,0.10216299528287394,0.002277904328018223,0.002796300279630028,11,13,3
things people,24,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
like colleagues,24,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
wyden mr president,24,-0.9999999798791671,0.004969973079312487,0.0,24,0,3
gentleman illinois,24,-0.40084723935709443,0.003520397597846345,0.001505700150570015,17,7,2
republicans did,24,-0.40084723935709443,0.003520397597846345,0.001505700150570015,17,7,2
fund agencies,24,-0.5319738588237568,0.003520397597846345,0.0010755001075500108,17,5,2
did mr,24,-0.3163445820928519,0.0033133153862083247,0.0017208001720800173,16,8,2
2024 2025,24,0.5780042907801717,0.0010354110581901014,0.003871800387180039,5,18,2
bureaucratic red,24,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,2
bureaucratic red tape,24,0.5141095217201701,0.0012424932698281218,0.003871800387180039,6,18,3
important program,24,-0.2550569759096449,0.002899150962932284,0.0017208001720800173,14,8,2
important remember,24,0.432237683010795,0.001449575481466142,0.0036567003656700365,7,17,2
negative impact,24,-0.40084723935709443,0.003520397597846345,0.001505700150570015,17,7,2
lexington,24,0.8390458222228601,0.0004141644232760406,0.004732200473220047,2,22,1
laws united,24,0.407269109307057,0.001449575481466142,0.0034416003441600346,7,16,2
reentry,24,0.01899134801087066,0.0024849865396562435,0.002581200258120026,12,12,1
record cbo,24,0.9999999806291672,0.0,0.005162400516240052,0,24,2
chair inquire time,24,0.10216299528287394,0.002277904328018223,0.002796300279630028,11,13,3
need build,24,-0.06444397350490638,0.002692068751294264,0.0023661002366100236,13,11,2
budgetary effects,24,0.432237683010795,0.001449575481466142,0.0036567003656700365,7,17,2
build future,24,-0.46347920930576914,0.003520397597846345,0.001290600129060013,17,6,2
fight win,24,-0.19922245251131004,0.002899150962932284,0.0019359001935900194,14,9,2
figures mr,24,-0.9135795657415438,0.004762890867674467,0.00021510002151000216,23,1,2
historian,24,-0.11172017759331136,0.002692068751294264,0.0021510002151000217,13,10,1
1965 20,24,0.432237683010795,0.001449575481466142,0.0036567003656700365,7,17,2
following law,24,-0.40084723935709443,0.003520397597846345,0.001505700150570015,17,7,2
waiving,24,0.6770854907267284,0.0008283288465520812,0.004302000430200043,4,20,1
missed following,24,-0.9999999798791671,0.004969973079312487,0.0,24,0,2
stifle,24,-0.06444397350490638,0.002692068751294264,0.0023661002366100236,13,11,1
story story,24,-0.7415712149485449,0.004348726444398426,0.0006453000645300065,21,3,2
barbaric,24,0.2677202483325565,0.0012424932698281218,0.0021510002151000217,6,10,1
broadband deployment,24,0.5957250570680372,0.0010354110581901014,0.004086900408690041,5,19,2
state utah,24,0.6770854907267284,0.0008283288465520812,0.004302000430200043,4,20,2
trump office,24,-0.1481442251218591,0.002899150962932284,0.0021510002151000217,14,10,2
james comer,24,-0.7415712149485449,0.004348726444398426,0.0006453000645300065,21,3,2
section 7111,24,0.9999999806291672,0.0,0.005162400516240052,0,24,2
section 7111 title,24,0.9999999806291672,0.0,0.005162400516240052,0,24,3
secrets,24,-0.11172017759331136,0.002692068751294264,0.0021510002151000217,13,10,1
section 13,24,0.7581920168682802,0.0006212466349140609,0.004517100451710045,3,21,2
vulnerable americans,24,0.01899134801087066,0.0024849865396562435,0.002581200258120026,12,12,2
